cwns_code,facility,state,city,latitude,longitude,flow_mgd,median_ch4_kgco2e_day,median_n2o_kgco2e_day,median_co2_kgco2e_day,median_electricity_kgco2e_day,median_onsite_gas_kgco2e_day,median_upstream_gas_kgco2e_day,median_landfill_ch4_kgco2e_day,median_landapp_n2o_kgco2e_day,median_total_emission_kgco2e_day,treatment_train,flow_m3_per_day
55001730001.0,FOND DU LAC REGIONAL WWTP,WI,Fond Du Lac,43.7971,-88.4499,9.84,12786.54958193468,9793.190832063965,1426.250629109551,8612.448240527823,0.0,0.0,1231.610171025666,0.0,33850.04945466168,['*E1e'],37248.451954560005
4001315005.0,Mesa Northwest WRP,AZ,Mesa,33.433868,-111.879219,18.0,23227.37380066431,3034.55719115124,2585.383763809345,3424.149243825803,0.0,0.0,0.0,2450.960163048275,34722.42416249897,['*A1e'],68137.412112
39001370004.0,Tri-Cities North Regional WWTP,OH,Dayton,39.8236,-84.1523,11.2,14332.03808761275,1832.284605005558,1602.869852581456,3314.141611505186,0.0,0.0,0.0,1525.041879230038,22606.37603593499,['*C1e'],42396.6119808
26000925001.0,SAGINAW TWP STP,MI,Saginaw,43.4037,-84.0306,4.77,6155.254057176042,804.1576556550784,685.1266974094763,2614.346621808956,0.0,0.0,170.5801543493736,463.9317451484235,10893.39693154735,['*A1e'],18056.41420968
37003201008.0,SOUTH DURHAM WATER REC. FAC.,NC,Chapel Hill,35.9035,-78.9822,20.0,25975.60217435538,17971.65732745842,2841.80847422814,7969.526837651671,0.0,0.0,8.039585127201565,1270.922678788128,56037.55707760894,['F1e'],75708.23568
26002107001.0,BUCHANAN STP,MI,Buchanan,41.832,-86.3557,1.5,1935.614483388693,252.87976592927,215.448646984112,147.9442445521634,0.0,0.0,187.745452900254,0.0,2739.632593754493,['*A1e'],5678.117676000001
6002058001.0,Sewer Authority Mid-Coastside WWTF,CA,Half Moon Bay,37.4753,-122.4388,4.0,5161.638622369847,674.3460424780533,574.5297252909654,626.8498371364949,0.0,0.0,40.26477280939335,109.5092590853623,7187.138259170116,['*A1e'],15141.647136000001
6004032001.0,Burbank WRP,CA,Burbank,34.1822,-118.3181,11.0,14194.50621151708,1854.451616814647,1579.956744550155,2282.947666834189,0.0,0.0,393.3714251243417,1069.863563235358,21375.09722807577,['*A1e'],41639.529624
6008006002.0,Moreno Valley Regional WRF,CA,Moreno Valley,33.871663,-117.214165,22.5,29014.88137751118,20427.31425376845,3224.666614945077,10197.10061805031,12148.2920457687,2740.155522175776,0.0,1008.399146753617,78760.80957897312,['*G1e'],85171.76514
31001825002.0,PAPILLION WWTP,NE,Bellevue,41.0817,-95.8898,50.0,64251.39783537573,8304.58375880381,7168.645275437855,16671.63510953133,0.0,0.0,0.0,4136.190902625935,100532.4528817747,"['*A1e', '*C1e']",189270.58920000002
37003401002.0,LOWER MUDDY CREEK WWTP,NC,Winston Salem,35.9998,-80.3406,21.0,27098.60276744169,3540.31672300978,3016.281057777569,8805.476731402212,0.0,0.0,0.0,819.9917418760498,43280.6690215073,['*A1e'],79493.64746400001
9000150001.0,BRIDGEPORT WESTSIDE,CT,Bridgeport,41.1607,-73.2121,30.0,38712.28966777385,5057.5953185854,4308.97293968224,6550.102439772578,0.0,0.0,0.0,0.0,54628.96036581408,['*A1e'],113562.35352
39004243001.0,Lakewood WWTP & Sewer System,OH,Lakewood,41.4791,-81.8249,31.0,40002.69932336631,5226.181829204913,4452.605371004983,5571.543100906808,0.0,0.0,3880.072693271916,0.0,59133.10231775493,['*A1e'],117347.765304
8000070001.0,Metro Wastewater Reclamation District ,CO,Denver,39.8135,-104.9593,123.3,160221.703602901,122713.458292021,17871.61611475687,79757.21182420714,0.0,0.0,0.0,12220.97325079977,392784.9630846858,['*E1e'],466741.2729672
6002108001.0,Las Gallinas Valley Sanitary District Sewage Treatment Plant,CA,San Rafael,38.025,-122.5169,2.92,3736.567072841897,477.7027720193062,417.8910687087367,412.0854362424781,0.0,0.0,86.26079452054795,0.0,5130.507144332965,['*C1e'],11053.402409280001
6003017001.0,Carmel Area Wastewater Treatment Plant,CA,Carmel,36.5397,-121.9189,3.0,2842.629149604165,2136.770638617474,433.1387165644299,614.0998538835084,0.0,0.0,0.0,125.8140328064532,6152.45239147603,"['*A1e', 'L-u']",11356.235352000002
6004009002.0,LACSD (Pomona WRP),CA,Pomona,34.0557,-117.7903,15.0,19481.70163076653,13478.74299559381,2131.356355671105,8178.935306473438,0.0,0.0,266.5798214820429,725.0247971297694,44262.3409071167,['F1e'],56781.17676
17000721005.0,"MWRDGC, JOHN E EGAN WRP",IL,Schaumburg,42.0194,-88.0387,30.0,38983.38287175207,29857.28912214623,4348.325088748632,3090.315590346237,0.0,0.0,705.242951076321,1918.069509870057,78902.62513393954,['*E1e'],113562.35352
50000013001.0,Brattleboro WWTF,VT,Brattleboro,42.841,-72.5492,3.0,3838.938773467702,490.7905191979173,429.3401390843186,2.650823093499058,0.0,0.0,38.92081776908024,105.8540659614515,4906.495138573968,['*C1e'],11356.235352000002
26003075001.0,PETOSKEY WWTP,MI,Petoskey,45.3742,-84.9713,2.51,3244.785575248161,420.0768890790163,359.3605009770599,1958.79002153091,0.0,0.0,156.1269154479831,0.0,6139.139902283131,['A1e'],9501.38357784
51000213001.0,Western Virginia Water Auth. WWTP,VA,Wirtz,37.07135,-79.89092,42.0,54197.20553488339,7080.633446019559,6032.562115555137,15397.27014984785,0.0,0.0,0.0,1240.024231441689,83947.69547774762,['*A1e'],158987.29492800002
45000614050.0,WCRSA/GILDER CREEK,SC,Simpsonville,34.7897,-82.1586,4.0,5170.973028283923,669.4452415601854,572.6860573339602,429.1117736099552,0.0,0.0,0.0,531.0876746801857,7373.303775468209,['A1e'],15141.647136000001
17000343001.0,ROCK ISLAND MAIN STP,IL,Rock Island,41.4987,-90.5982,8.0,10341.94605656785,1338.890483120371,1145.37211466792,5659.603952987204,0.0,0.0,25.88482818003914,133.4296756408204,18645.1271111642,['A1e'],30283.294272000003
34003079003.0,Ocean County UA Southern WPCF - CS/STP,NJ,West Creek,39.67975569,-74.26244683,20.0,25808.19311184924,3371.730212390267,2872.648626454827,4268.152767139561,0.0,0.0,715.2207729533487,1945.206478609742,38981.15196939697,['*A1e'],75708.23568
41000055002.0,COOS BAY STP NO. 2 - EMPIRE,OR,Coos Bay,43.3857,-124.2828,2.2,2838.901242303416,370.8903233629293,315.991348910031,556.4212598209203,0.0,0.0,0.0,299.5617977059003,4381.765972103197,['*A1e'],8327.905924800001
6002024001.0,MOUNTAIN VIEW WWTF,CA,Martinez,38.019097,-122.097775,3.2,4094.868025032216,523.5098871444451,457.9628150232732,451.6004780739486,0.0,0.0,36.29543193737769,98.71372870923476,5662.950365920495,['*C1e'],12113.317708800001
39004650001.0,Lucas Co Water Resource Recovery Facility,OH,Waterville,41.536651,-83.702678,22.5,29237.53715381405,22392.96684160968,3261.243816561474,6066.195652278957,0.0,0.0,0.0,3063.700203810344,64021.6436680745,['*E1e'],85171.76514
18000604001.0,WEST LAFAYETTE WWTP,IN,West Lafayette,40.4174,-86.9042,9.0,11695.01486152562,8957.18673664387,1304.49752662459,6857.442792291903,0.0,0.0,2.019122035225049,497.1803924494536,29313.34143157066,['*E1e'],34068.706056
6005077001.0,TURLOCK WWTF,CA,Turlock,37.484,-120.8712,20.0,25700.55913415029,3321.833503521524,2867.458110175142,2978.376086822326,0.0,0.0,2503.27270533672,0.0,37371.49954000601,"['*A1e', '*C1e']",75708.23568
6003044001.0,Watsonville WWTF,CA,Watsonville,36.886966,-121.785116,12.0,15355.75509387081,1963.162076791669,1717.360556337274,1693.501792777307,0.0,0.0,0.0,492.150612714358,21221.93013249142,['*C1e'],45424.941408000006
6005010002.0,Bakersfield WWTP #3,CA,Bakersfield,35.2758,-119.0742,16.0,20474.34012516108,2617.549435722226,2289.814075116366,2990.364595334008,0.0,0.0,0.0,1046.819322860123,29418.8875541938,['*C1e'],60566.588544000006
6006009001.0,Victor Valley Regional WWRP,CA,Victorville,34.608486,-117.355571,18.0,23227.37380066431,3034.55719115124,2585.383763809345,3735.732545728672,0.0,0.0,0.0,913.3322951128587,33496.37959646642,['*A1e'],68137.412112
55003810002.0,PLYMOUTH WWTP,WI,Plymouth,43.7295,-87.9699,1.5,1949.169143587603,1492.864456107312,217.4162544374316,1464.729733086628,0.0,0.0,0.0,204.2466802540229,5328.426267472997,['*E1e'],5678.117676000001
34003057001.0,Long Branch City SA - CS/STP,NJ,Long Branch,40.31223,-73.9854,5.4,6968.212140199294,910.367157345372,775.6151291428033,1152.401247127682,0.0,0.0,169.8988391389432,462.0787526020353,10438.57326555613,['*A1e'],20441.223633600002
36003095001.0,Rockland County (Co) SD#1 & WWTP,NY,Orangeburg,41.0423,-73.9419,28.9,37534.74514194351,25969.04483817741,4106.413245259662,10177.99206830614,0.0,0.0,0.0,1486.423218749608,79274.61851243635,['F1e'],109398.4005576
36004050001.0,Schenectady (C) Sewers & STP,NY,Schenectady,42.8389,-73.9182,18.5,23872.57862846055,3118.850446460996,2657.199979470715,2479.897613465016,0.0,0.0,239.8695890410959,652.3802107948991,33020.77646769327,['*A1e'],70030.118004
17000002001.0,DANVILLE SANITARY DISTRICT,IL,Danville,40.1077,-87.6034,16.0,20646.55448947939,2697.384169912213,2298.118901163862,4094.933721942531,0.0,0.0,117.8155071624266,1262.357858592121,31117.16464825254,['*A1e'],60566.588544000006
41000022013.0,ROCK CREEK STP,OR,Hillsboro,45.4978,-122.9502,39.05,50356.93856852495,35452.73873820702,5596.588058382456,8400.657649399249,21084.03575054524,4755.692139598403,0.0,2681.282666367035,128327.9335710244,['*G1e'],147820.3301652
12000016001.0,BUCKMAN STREET WWTF,FL,Jacksonville,30.352222,-81.628889,52.5,67746.50691860425,8850.79180752445,7540.702644443921,19808.51531162437,0.0,0.0,0.0,0.0,103946.516682197,['*A1e'],198734.11866
6004009009.0,LACSD (Lancaster WRP),CA,Lancaster,34.827966,-118.160791,21.0,27288.36801022645,20900.10238550236,3043.827562124042,6537.966038001717,0.0,0.0,265.7016986301369,722.6365411881959,58758.6022356729,['*E1e'],79493.64746400001
55002400001.0,KENOSHA - WWTP,WI,Kenosha,42.558611,-87.815,28.6,37164.15833773698,28463.94896311274,4145.403251273696,27927.51357751837,0.0,0.0,3579.67996863151,0.0,101280.7040982733,['*E1e'],108262.7770224
27000002001.0,WLSSD REGIONAL WWTF,MN,Duluth,46.7591,-92.1264,48.4,62914.86497829177,7974.001069268066,7006.090160043452,25413.19014806336,0.0,0.0,0.0,3192.64838544396,106500.7947411106,['*B1e'],183213.93034559998
6008001001.0,"Riverside, City of (Regional Water Quality Control Plant)",CA,Riverside,33.9639,-117.4575,46.0,59374.45631466818,41701.48970781438,6569.373206686742,73936.86962333771,56953.78663556467,12847.49771243183,756.2310543248532,2315.166175167607,254454.870429996,['*D1e'],174128.942064
36005031001.0,Gloversville-Johnstown (C) WWTP,NY,Johnstown,42.9925,-74.2403,10.0,12994.46095725069,9952.429707382078,1449.441696249544,2010.86130421415,0.0,0.0,1251.63635266836,0.0,27658.83001776482,['*E1e'],37854.11784
17000643001.0,FRWRD Main STP aka Pagorski WWTP,IL,Elgin,42.0151,-88.2736,25.0,32486.15239312673,24881.0742684552,3623.60424062386,2575.262991955198,0.0,0.0,0.0,1068.046771257526,64634.14066541851,['*E1e'],94635.29460000001
29001023002.0,Lemay WWTP,MO,Saint Louis,38.5327,-90.2709,350.0,451643.3794573616,59005.27871682966,50271.35096295948,228722.0059831448,0.0,0.0,0.0,0.0,789642.0151202956,['*A1e'],1324894.1244
41000017001.0,COLUMBIA BLVD. STP,OR,Portland,45.5975,-122.719,100.0,129878.0108717769,89858.28663729208,14209.0423711407,25882.34224127046,0.0,0.0,0.0,4667.027661840431,264494.7097833205,['F1e'],378541.17840000003
55002490001.0,La Crosse WWTP,WI,La Crosse,43.8001,-91.2596,20.0,25791.00566889883,18157.6126700164,2866.370324395624,7695.006604708947,10798.48181846107,2435.693797489579,0.0,2723.28907005364,70467.45995402409,['*G1e'],75708.23568
36002001012.0,New York (C) - North River WPCP,NY,New York,40.8256,-73.9569,170.0,220905.8362732617,169191.3050254953,24640.50883624225,34184.64217164055,0.0,0.0,1253.252704500979,3408.507376070711,453584.0523872115,['*E1e'],643520.0032800001
36005053001.0,Washington (Co) SD#2 Fort EdwardSTP,NY,Fort Edward,43.26226,-73.5821,2.5,3226.024138981154,421.4662765487834,359.0810783068534,335.121299116894,0.0,0.0,13.79909119373777,90.07148316952869,4445.563367316951,['*A1e'],9463.52946
6008006006.0,Perris Valley Regional WRF,CA,Perris,33.6797,-117.3393,30.0,38983.38287175207,29857.28912214623,4348.325088748632,9339.951482859595,0.0,0.0,0.0,2017.420563862146,84546.36912936869,['*E1e'],113562.35352
6008020002.0,Corona WWTF #2,CA,Corona,33.882955,-117.556836,3.0,3878.229771212942,502.0839311701391,429.5145430004701,886.5309425602501,0.0,0.0,53.31596429640859,145.0049594259539,5894.680111666164,['A1e'],11356.235352000002
19000208001.0,DAVENPORT WWTP,IA,Davenport,41.4846,-90.6313,26.0,33550.65104540401,4383.249276107346,3734.443214391275,10416.87830510811,0.0,0.0,500.2994285714285,1360.678725372218,53946.1999949544,['*A1e'],98420.706384
36008081001.0,Hornell (C) WPCP,NY,Hornell,42.31227,-77.65184,4.0,5161.638622369847,674.3460424780533,574.5297252909654,536.1940785870304,0.0,0.0,0.0,146.0829841249193,7092.791452850815,['*A1e'],15141.647136000001
36009052001.0,Jamestown (C) WWTP,NY,Jamestown,42.094904,-79.24343,12.0,15355.75509387081,1963.162076791669,1717.360556337274,1448.58557754716,0.0,0.0,87.77645401174169,238.7281430711004,20811.36790162975,['*C1e'],45424.941408000006
6002041001.0,San Jose/Santa Clara WPCP,CA,San Jose,37.433806,-121.944809,110.0,142939.0705297576,109476.7267812029,15943.85865874498,25859.27268741252,0.0,0.0,13767.99987935196,0.0,307986.9285364699,['*E1e'],416395.29624
6003049001.0,Laguna CSD WWTF,CA,Santa Maria,34.8925,-120.5039,3.7,2323.997999091666,3621.040794042034,530.6017134109255,830.4430414443293,0.0,0.0,20.03306457925636,54.48450112133221,7380.601113689544,"['*C1e', 'L-a', 'L-u']",14006.023600800001
29001026001.0,Springfield SW WWTP,MO,Springfield,37.1507,-93.3634,64.0,82538.8712880532,58297.99154455793,9257.297723623753,48549.93463658231,14929.03872166102,3369.478787424841,94.76166731898239,2906.389684157802,219943.7640533798,['*G1e-p'],242266.35417600002
19000672001.0,PELLA WWTP,IA,Pella,41.3747,-92.9186,4.31,5561.665615603511,726.6078607701023,619.0557790010153,1726.79790365446,0.0,0.0,0.0,48.82313131402748,8682.950290343117,['*A1e'],16315.12478904
8000034003.0,BOULDER 75TH STREET WWTP,CO,Boulder,40.048596,-105.186653,25.0,31991.15644556419,4089.920993315977,3577.834492369322,9707.953545047765,0.0,0.0,199.6070831311154,542.8771170609793,50109.34967648934,['*C1e'],94635.29460000001
35000032001.0,"Roswell, City of WWTP",NM,Roswell,33.396756,-104.524388,8.05,5085.147700958562,7891.599326439702,1155.810029875036,2253.195995652582,0.0,0.0,657.4367982998334,0.0,17043.18985122572,"['*A1e', 'L-a', 'L-u']",30472.564861200004
6008010001.0,IEUA Regional Plant No.1,CA,Ontario,34.026824,-117.598922,44.0,57146.32478358182,39537.64612040852,6251.978643301907,23991.54356565541,0.0,0.0,1141.357495107632,3104.182761254849,131173.0333693101,['F1e'],166558.118496
6009041001.0,"Oceanside, City of (La Salina WWTF)",CA,Oceanside,33.1802,-117.371,5.5,5211.486774274303,3917.412837465368,794.0876470347882,1868.41758295658,0.0,0.0,0.0,501.3291004493109,12292.73394218035,"['*A1e', 'L-u']",20819.764812
39009170001.0,Wooster WWTP & Sewer System,OH,Wooster,40.7858,-81.9493,7.5,9745.845717938017,7464.322280536559,1087.081272187158,6935.093779862805,0.0,0.0,938.72726450127,0.0,26171.07031502581,['*E1e'],28390.58838
27000045001.0,ST CLOUD WWTF,MN,Saint Cloud,45.47348901,-94.12126949,17.9,23098.33283510507,3017.698540089288,2571.02052067707,7975.864910000258,0.0,0.0,0.0,858.6829066855012,37521.59971255718,['*A1e'],67758.8709336
36002001009.0,New York (C) - Coney Island WPCP,NY,Brooklyn,40.5905,-73.9322,110.0,142939.0705297576,109476.7267812029,15943.85865874498,22119.47434635565,0.0,0.0,1402.314520547945,3813.915078493255,295695.3599151022,['*E1e'],416395.29624
36009107001.0,Lewiston (T) Master SD WWTP & Sewers,NY,Lewiston,43.17405,-79.04443,2.75,3546.263279473589,2496.671742127255,394.1259196043983,804.9810035312718,1484.791250038397,334.9078971548171,344.199996983799,0.0,9405.941088913529,['*G1e'],10409.882406
51000279001.0,WAYNESBORO STP,VA,Waynesboro,38.080536,-78.874625,6.0,7792.680652306611,5391.497198237525,852.542542268442,3389.486443485223,0.0,0.0,184.3766821917808,0.0,17610.58351848958,['F1e'],22712.470704000003
39002093001.0,Dayton WWTP & Sewer System,OH,Dayton,39.7257,-84.2295,72.0,92847.3247277149,41718.23317695049,10370.07177551018,28397.54663837506,0.0,0.0,0.0,9803.8406521931,183137.0169707437,"['*C1e', '*E1e']",272549.648448
53000213001.0,SALMON CREEK STP,WA,Vancouver,45.73,-122.7273,14.95,19291.6243511073,2520.368333761724,2147.304848274983,851.8781011045265,0.0,0.0,0.0,576.3528246907242,25387.52845893925,['*A1e'],56591.90617079999
47000515001.0,FRANKLIN STP,TN,Franklin,35.9435,-86.8688,16.0,20791.1375316011,15923.88753181132,2319.10671399927,7100.847064957276,0.0,0.0,2002.618164269376,0.0,48137.59700663835,['*E1e'],60566.588544000006
8000216001.0,DURANGO WWTP,CO,Durango,37.269358,-107.884768,3.28,3090.289231224594,2328.019504633964,472.7137521072416,1400.009254767821,0.0,0.0,52.98218395303326,144.0971674393129,7488.111094125968,"['*C1e', 'L-u']",12416.15065152
25000041001.0,Pittsfield Sewerage Collection System and WPCF,MA,Pittsfield,42.407678,-73.24276,11.3,14460.00271339501,1848.644288978822,1617.181190550933,2362.008965744905,0.0,0.0,1414.349078515247,0.0,21702.18623718492,['*C1e'],42775.1531592
36002001007.0,New York (C) - Red Hook WPCP,NY,Brooklyn,40.7057,-73.9844,60.0,77966.76574350413,59714.57824429247,8696.650177497264,12065.1678252849,0.0,0.0,66.55722113502935,1792.898537557102,160302.6177492709,['*E1e'],227124.70704
13000012004.0,RM Clayton WRP,GA,Atlanta,33.823278,-84.454393,100.0,129074.9050318873,90655.41240829215,14281.24610149292,217158.6301695896,123812.5796425319,27929.34285311268,820.0917195303326,2230.427004094663,605962.6349305316,['*D1e'],378541.17840000003
34005051001.0,Landis Sewerage Authority - CS/STP,NJ,Vineland,39.46273913,-75.06423544,8.2,10655.45798494556,8160.992360053302,1188.542190924626,2625.088242405269,0.0,0.0,0.0,456.3801039255423,23086.4608822543,['*E1e'],31040.3766288
29001023001.0,Bissell Point WWTP,MO,Saint Louis,38.67361,-90.19497,250.0,179820.6060306525,41614.672344105,35919.40441327981,214141.6486169524,18223.1394363154,4106.510701009143,0.0,0.0,493825.9815423143,"['*A1e', '*A6', '*C1e', '*C6']",946352.9460000001
12000001001.0,BROWARD CNTY N. DIST REG,FL,Pompano Beach,26.2608,-80.1528,84.0,109097.5291322926,75480.96077532535,11935.59559175819,56767.57177583304,0.0,0.0,0.0,6022.47300749968,259304.1302827088,['F1e'],317974.58985600004
41000059001.0,MEDFORD STP,OR,Central Point,42.434,-122.8993,20.0,25700.55913415029,3321.833503521524,2867.458110175142,4806.810981371296,0.0,0.0,0.0,2723.28907005364,39419.95079927189,"['*A1e', '*C1e']",75708.23568
17000112001.0,URBANA CHAMPAIGN SD -NORTHEAST STP,IL,Urbana,40.1158,-88.193,17.3,22309.14885818705,10023.96436057283,2491.697801615641,5314.582732286312,0.0,0.0,0.0,787.3727313363049,40926.76648399814,"['*C1e', '*E1e']",65487.62386320001
6001045001.0,Laguna Wastewater Treatment Plant,CA,Santa Rosa,38.3688,-122.7686,21.3,20182.66696218957,15171.07153418406,3075.284887607453,4360.10896257291,0.0,0.0,0.0,2147.013598178599,44936.1459447326,"['*A1e', 'L-u']",80629.2709992
6008100001.0,El Toro Water District (Water Reclamation Plant),CA,Laguna Woods,33.619212,-117.726477,6.0,5685.258299208331,4273.541277234947,866.2774331288598,1626.554930929305,0.0,0.0,158.8374179762722,431.9946877622937,13042.46404624001,"['*A1e', 'L-u']",22712.470704000003
27000001001.0,METROPOLITAN WWTP,MN,Saint Paul,44.92579687,-93.04530563,200.0,144300.1252765156,180697.0798974206,28610.08523554437,224868.7160568056,115009.8595219639,25946.45082323847,0.0,0.0,719432.3168114885,"['*G1e', '*G6']",757082.3568000001
11000001001.0,BLUE PLAINS STP,DC,Washington,38.816781,-77.032755,384.0,498987.3007584264,382173.3007634718,55658.56113598248,79976.68846308303,0.0,0.0,0.0,23842.99121175941,1040638.842332723,['*E1e'],1453598.1250560002
34007117001.0,Willingboro Township MUA - CS/STP,NJ,Willingboro,40.02779401,-74.92011442,5.2,6654.160540677351,850.7035666097233,744.189574412819,999.342119405829,0.0,0.0,57.11400352250489,155.3345957955876,9460.844400423815,['*C1e'],19684.1412768
6002039001.0,MILLBRAE MADRONE WWTF,CA,Millbrae,37.603284,-122.379198,3.0,3871.228966777386,505.7595318585399,430.8972939682241,470.1373778523712,0.0,0.0,0.0,163.426261113436,5441.449431569958,['*A1e'],11356.235352000002
49000130001.0,CENTRAL WEBER SID,UT,Ogden,41.2712,-112.0422,47.0,60143.37411766067,7689.051467434038,6726.328845654324,23782.25205250792,0.0,0.0,1680.76881644037,4571.235224732894,104593.0105244302,['*C1e'],177914.353848
55000170001.0,APPLETON WWTP,WI,Appleton,44.2664,-88.3728,15.5,20141.41448373857,15426.26604644222,2246.634629186793,13566.35647644119,0.0,0.0,0.0,2110.54902929157,53491.22066510034,['*E1e'],58673.882652
36003169012.0,Westchester (Co) Yonkers Joint STP,NY,Yonkers,40.909806,-73.8915,104.0,134202.604181616,17532.99710442939,14937.7728575651,13941.04604326279,0.0,0.0,1041.342420195695,2832.168889406598,184487.9314964756,['*A1e'],393682.825536
42000094001.0,PHILADELPHIA WATER DEPT (NE),PA,Philadelphia,39.9914,-75.085,210.0,270986.027674417,35403.1672300978,30162.81057777568,58095.52373883115,0.0,0.0,0.0,28594.53523556321,423242.0644566849,['*A1e'],794936.47464
49000055001.0,SALT LAKE CITY,UT,Salt Lake City,40.8132,-111.9297,48.0,61939.66346843817,8092.152509736638,6894.356703491585,26970.90183794547,0.0,0.0,0.0,1752.393612381374,105649.4681319932,['*A1e'],181699.76563200002
6005015001.0,TULARE WWTF,CA,Tulare,36.1901,-119.3657,5.0,3199.115644556418,4200.129434343604,712.7272310369317,1392.692474924496,0.0,0.0,462.1520419162651,0.0,9966.816826777715,"['*C1e', 'L-a']",18927.05892
55003390001.0,NEW LONDON WWTP,WI,New London,44.3907,-88.7507,2.0,2580.819311184924,337.1730212390266,287.2648626454827,1166.92092465858,0.0,0.0,0.0,272.3289070053639,4644.507026733377,['*A1e'],7570.823568000001
4001903001.0,PCRWRD Tres Rios Water Reclamation Facility,AZ,Tucson,32.3365,-111.0661,50.0,64520.48277962308,8429.325530975666,7181.621566137068,2758.378651078355,0.0,0.0,0.0,6808.222675134099,89698.03120294826,['*A1e'],189270.58920000002
34003079001.0,Ocean County UA Northern WPCF - CS/STP,NJ,Brick,40.04262,-74.07839,28.0,36131.47035658893,4720.422297346373,4021.708077036757,5975.413873995386,0.0,0.0,0.0,3233.773430270608,54082.78803523805,['*A1e'],105991.52995200001
29001023004.0,Missouri River WWTP,MO,Saint Louis,38.745778,-90.495194,38.0,49124.24376869727,6359.729794821761,5440.517544672622,35358.42212558784,0.0,0.0,1281.032766027397,0.0,97563.94599980688,['A1e'],143845.647792
19000243001.0,DUBUQUE WWTP,IA,Dubuque,42.4695,-90.6597,13.47,17373.20299331092,2211.430029680325,1938.786323564391,5609.715041669607,0.0,0.0,0.0,634.9566408573614,27768.09102908261,"['*C1e', '*B1e']",50989.49673048001
55002981001.0,NEENAH-MENASHA SC WWTP,WI,Menasha,44.1962,-88.4616,8.2,10655.45798494556,8160.992360053302,1188.542190924626,7177.040200439852,0.0,0.0,0.0,1116.548518721992,28298.58125508534,['*E1e'],31040.3766288
36002001010.0,New York (C) - Owls Head WPCP,NY,Brooklyn,40.6398,-74.0356,120.0,155933.5314870083,119429.1564885849,17393.30035499453,24130.3356505698,0.0,0.0,501.8809863013699,5850.344998036101,323238.549965495,['*E1e'],454249.41408
6003010001.0,SANTA CRUZ WWTF,CA,Santa Cruz,36.961685,-122.030345,17.0,21753.98638298365,2781.146275454865,2432.927454811138,2399.127539767852,0.0,0.0,0.0,863.1492019747894,30230.33685499229,['*C1e'],64352.00032800001
6003081001.0,SO SAN LUIS OB CO WWTF,CA,Oceano,35.100868,-120.62425,5.0,6452.048277962309,842.9325530975667,718.1621566137068,783.5622964206186,0.0,0.0,0.0,156.8723491496042,8953.577633243805,['*A1e'],18927.05892
6004026001.0,Tapia Water Reclamation Facility,CA,Calabasas,34.089061,-118.685303,16.1,15255.44310287569,11467.33576058044,2324.511112229107,4364.589064660302,0.0,0.0,31.48486050880625,1066.709750276061,34510.0736511304,"['*A1e', 'L-u']",60945.12972240001
6005205001.0,"Davis, City of WWTP",CA,Davis,38.5906,-121.6708,7.5,9678.072416943463,1264.39882964635,1077.24323492056,1175.343444630928,0.0,0.0,91.86214481409002,249.84011369453,13536.76018464992,['*A1e'],28390.58838
12000053001.0,Howard F Curren AWTP,FL,Tampa,27.9246,-82.4394,96.0,124789.8148329754,15816.20046796972,13896.37717694569,42682.80190602411,0.0,0.0,0.0,5914.388661498905,203099.5830454138,['*B1e'],363399.53126400005
27000003001.0,ALBERT LEA WWTP,MN,Albert Lea,43.6058976,-93.30197628,18.38,23883.81923942676,18292.56580216826,2664.073837706662,3928.961116078953,0.0,0.0,0.0,164.6005454928668,48934.0205408735,['*E1e'],69575.86858992
41000045001.0,MWMC - EUGENE/SPRINGFIELD STP,OR,Eugene,44.0956,-123.1119,49.0,63640.22532717066,44030.56045227312,6962.430761858943,12682.34769822253,0.0,0.0,0.0,1149.694663793164,128465.2589033184,['F1e'],185485.17741600002
41000065001.0,THE DALLES STP,OR,The Dalles,45.598,-121.1656,4.15,5364.88451684457,694.5494381186924,594.1617844839838,582.1284193636887,0.0,0.0,0.0,280.8262714215973,7516.550430232533,['A1e'],15709.458903600003
